hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,0.966,0.78277071994296,0.17,2.14,0.8904967987086003,-0.06641682360510852,-0.05799999999999952,-0.3472222222222222,0.0,-1
0,3,0,1.142,0.6460417943136648,0.47,2.14,0.9600232713647849,0.818907385993762,0.1760000000000005,1.2340425531914896,0.0,-1
0,3,0,1.0420000000000003,0.6483594681964779,0.47,2.14,1.6719968664637683,3.129055884602188,-0.09999999999999956,-0.20952380952380956,0.0,-1
0,3,0,0.7779999999999999,0.21016660058158598,0.47,1.05,-0.4073226403582813,1.286669017988012,-0.26399999999999957,-0.012048192771084376,0.0,-1
0,3,0,0.6980000000000001,0.29626002092759657,0.32,1.05,-0.29055397266501604,-1.6724970510597537,-0.07999999999999953,-0.6097560975609756,0.0,-1
0,3,0,0.8800000000000001,0.3868462226777195,0.32,1.38,-0.3313955876809582,1.0253681333535785,0.18200000000000044,3.3125,0.0,-1
0,3,0,0.778,0.3978944583680701,0.32,1.38,0.7198277875046546,0.9045968812733953,-0.10199999999999956,-0.608695652173913,0.0,-1
0,3,0,0.812,0.41051187558951296,0.32,1.38,0.3052235390918057,-0.5435703049209218,0.034000000000000453,0.8518518518518516,0.0,-1
0,3,0,1.0379999999999998,0.6545380050081274,0.32,1.95,0.45296370064077174,-0.9665813727173914,0.22600000000000042,0.95,0.0,1
0,3,0,1.48,0.7822084121255783,0.54,2.53,0.277959898568373,-0.993930267763299,0.44200000000000045,0.29743589743589727,0.0,-1
0,3,0,1.31,0.89378409025895,0.53,2.53,0.6519122938114542,-1.9004002784701182,-0.16999999999999954,-0.7905138339920948,0.0,1
0,3,0,1.3159999999999998,0.8874006986700084,0.53,2.53,0.6628678749424912,-1.8822864871711051,0.006000000000000427,0.07547169811320731,0.0,-1
0,3,0,1.216,0.9573296193057118,0.5,2.53,0.8095741903325147,-2.151603359513436,-0.09999999999999956,-0.12280701754385959,0.0,-1
0,3,0,0.8800000000000001,0.9297311439335674,0.27,2.53,2.1451899513784576,4.706915772710121,-0.3359999999999995,-0.45999999999999996,0.0,1
0,3,0,0.61,0.3393375900191729,0.27,1.18,1.5353275632221832,3.2290337026027913,-0.2699999999999995,3.3703703703703702,0.0,1
0,3,0,0.696,0.3673281911316093,0.27,1.18,0.37780554092791624,-1.5190159138773052,0.08600000000000044,-0.18644067796610164,0.0,-1
0,3,0,0.6799999999999999,0.3758324094593495,0.27,1.18,0.5128439112064124,-1.7813680037916246,-0.01599999999999955,-0.48958333333333337,0.0,1
0,3,0,0.6599999999999999,0.39019226030255927,0.27,1.18,0.6017832482548265,-2.0813608670233315,-0.019999999999999553,-0.18367346938775508,0.0,-1
0,3,0,0.9899999999999999,0.6123724356958105,0.4,1.92,0.8723993801709099,0.2935968001444043,0.3300000000000004,3.8,0.0,-1
0,3,0,0.85,0.6375735251718188,0.4,1.92,1.6686689408952626,2.495851091253217,-0.13999999999999954,-0.75,0.0,1
0,3,0,0.78,0.6416774890862387,0.4,1.92,2.1611065969299466,4.724425377815879,-0.06999999999999955,0.27083333333333326,0.0,1
0,3,0,0.8300000000000001,0.6228964600959135,0.4,1.92,2.0020474972300204,4.149139454020353,0.05000000000000045,0.21311475409836067,0.0,1
